-0.1645944064060001,-0.8428813923440001,0.0,1.0,0.7616807517671624
0.2101280824403907,-0.6648382767893783,0.0,1.0,0.657347846873208
0.4016233160368664,-0.5601844083579289,0.0,1.0,0.657347846873208
0.5813914288925736,-0.430533031208562,0.0,1.0,0.654832255863314
0.7489475938968423,-0.2830564276156595,0.0,1.0,0.654832255863314
0.9032014812811596,-0.1235324447165029,0.0,1.0,0.784832255863314
1.0409007710216889,0.0472400000706657,0.0,1.0,0.85
1.1583108047197723,0.2295727847454413,0.0,1.0,0.95
1.251726791838426,0.4237639969928047,0.0,1.0,1
1.3199119642247517,0.628972211883049,0.0,1.0,1
1.3659045402201433,0.8423821970083487,0.0,1.0,1
1.3931685536193017,1.0609821163629132,0.0,1.0,1
1.4051680382169258,1.281760133940952,0.0,1.0,1
1.4053115846942363,1.501803009922618,0.0,1.0,1.0
1.3960221284195595,1.7199503255041668,0.0,1.0,0.9179857428314794
1.378875157538764,1.9365487032198705,0.0,1.0,0.8303762834933235
1.3554185566289458,2.1519938538753527,0.0,1.0,0.8360671105762292
1.3271967774329132,2.366680864881419,0.0,1.0,0.8360671105762292
1.2953579593589917,2.580932854239595,0.0,1.0,0.8360671105762292
1.2602905888801794,2.794934988723907,0.0,1.0,0.8360671105762292
1.2222972588920809,3.008856837032096,0.0,1.0,0.7360671105762292
1.1816805622902995,3.2228679678619034,0.0,1.0,0.7360671105762292
1.138743091970438,3.4371379499110697,0.0,1.0,0.7360671105762292
1.0935194507324086,3.651687048277647,0.0,1.0,0.7360671105762292
1.0438458055726592,3.865310727649446,0.0,1.0,0.7554190686851355
0.9864807829687062,4.076204129490124,0.0,1.0,0.8110799129315803
0.918175606498914,4.282558270933711,0.0,1.0,0.7881945207094793
0.8356814997416466,4.48256416911423,0.0,1.0,0.7537999779492334
0.7361089370919974,4.674561318087293,0.0,1.0,0.7529261516793321
0.6205714331705638,4.858543652377305,0.0,1.0,0.7529261516793321
0.4926851544933601,5.035539442498793,0.0,1.0,0.6629261516793321
0.3561045290427009,5.206592772276824,0.0,1.0,0.6429261516793321
0.2140637830911236,5.3726158446862105,0.0,1.0,0.6229261516793321
0.0673769625803272,5.533761285973776,0.0,1.0,0.6621217716623702
-0.0840065688600403,5.689910340723988,0.0,1.0,0.6538821453095943
-0.2401385287482519,5.840943914201658,0.0,1.0,0.65
-0.4010706346025791,5.986742911671582,0.0,1.0,0.65
-0.5670032054067075,6.126958964094658,0.0,1.0,0.6571669957801491
-0.7388926399893226,6.260077161579131,0.0,1.0,0.677166995780149
-0.917935201703875,6.384212511934296,0.0,1.0,0.6705085041333892
-1.1052408389349089,6.497384309405254,0.0,1.0,0.6789638117409215
-1.3007226991617726,6.596288305003701,0.0,1.0,0.6828312947921908
-1.5034194708478958,6.676653184702849,0.0,1.0,0.585119331023721
-1.5034194708478958,6.676653184702849,0.0,1.0,0.585119331023721
-1.5034194708478958,6.676653184702849,0.0,1.0,0.585119331023721
-1.5034194708478958,6.676653184702849,0.0,1.0,0.585119331023721
-1.5034194708478958,6.676653184702849,0.0,1.0,0.585119331023721
-1.5034194708478958,6.676653184702849,0.0,1.0,0.585119331023721
-1.6161259867372804,6.673880066133744,0.0,1.0,0.3819160729171145
-1.8273325378089216,6.677647570466483,0.0,1.0,0.232819755731928
-2.027065200427631,6.637817769850648,0.0,1.0,0.17
-2.214726143534201,6.549244699874505,0.0,1.0,0.13
-2.401455631882884,6.442593207837394,0.0,1.0,0.1
-2.59223057100159,6.341821535974132,0.0,1.0,0.05
-2.7595837165326293,6.223544376992391,0.0,1.0,0.1
-2.8765019113489894,6.061023833876766,0.0,1.0,0.13
-2.9485588901722104,5.860710849158526,0.0,1.0,0.155
-2.9886119155036157,5.636474443204419,0.0,1.0,0.1771342359308433
-3.0054734697177365,5.403122073067901,0.0,1.0,0.1771342359308433
-2.9875648592149906,5.18019218908748,0.0,1.0,0.1771342359308433
-2.9168960256787324,4.988710753820801,0.0,1.0,0.1771342359308433
-2.777160617533851,4.848130130729616,0.0,1.0,0.3431379403228165
-2.5940626976602115,4.738680457462133,0.0,1.0,0.4431379403228165
-2.43424666770004,4.602385290874757,0.0,1.0,0.5431379403228165
-2.3145705294084244,4.42804209450174,0.0,1.0,0.6431379403228165
-2.208531640338104,4.244905801396263,0.0,1.0,0.6238529658758032
-2.1038351100056496,4.064322867146152,0.0,1.0,0.6
-2.0012262765812068,3.8815842446973674,0.0,1.0,0.54
-1.902125570828492,3.691618529370264,0.0,1.0,0.43
-1.8165977035646528,3.493400997420875,0.0,1.0,0.35
-1.764862269378798,3.290660770921201,0.0,1.0,0.2304141714969584
-1.7660539706424176,3.087173150309513,0.0,1.0,0.2304141714969584
-1.811320578270912,2.882922848233857,0.0,1.0,0.3225684736634174
-1.8685798197874195,2.6747482688951623,0.0,1.0,0.3225684736634174
-1.9129805524145185,2.461302314723268,0.0,1.0,0.3225684736634174
-1.9546003151438307,2.249644795252952,0.0,1.0,0.3
-2.013124778305145,2.049148079884428,0.0,1.0,0.2
-2.108239874904785,1.8691845948716777,0.0,1.0,0.15
-2.2473112910037663,1.7124705191719558,0.0,1.0,0.1
-2.3901859661025657,1.5560491268289935,0.0,1.0,0.1
-2.488280148296006,1.3730496267570462,0.0,1.0,0.16
-2.529061656583792,1.1637177858994376,0.0,1.0,0.2538437769214662
-2.523690354487282,0.9461195849647808,0.0,1.0,0.3276015816129975
-2.4834887214543286,0.7368356493325381,0.0,1.0,0.3276015816129975
-2.417825609937135,0.5385220038859461,0.0,1.0,0.3276015816129975
-2.3344218020417045,0.3475004131448023,0.0,1.0,0.3276015816129975
-2.2380736059016826,0.1607176301379511,0.0,1.0,0.3276015816129975
-2.1328382160502435,-0.0246958940544324,0.0,1.0,0.3276015816129975
-2.020222431097641,-0.2083461602317389,0.0,1.0,0.3276015816129975
-1.896356149205195,-0.3829587577261404,0.0,1.0,0.36
-1.7566879520606276,-0.5403874468816766,0.0,1.0,0.45
-1.5966664213516593,-0.6724859880423858,0.0,1.0,0.5044762347995677
-1.4134905147416656,-0.7726871847484911,0.0,1.0,0.5044762347995677
-1.2131074458231654,-0.8423157872965793,0.0,1.0,0.5044762347995677
-1.0041874440097422,-0.8851560301248607,0.0,1.0,0.5077321166310265
-0.7934530047012427,-0.9045384000705649,0.0,1.0,0.5769992037123927
-0.5826415916330567,-0.9026305322780226,0.0,1.0,0.6418047598312853
-0.3727048453522796,-0.8814167539636844,0.0,1.0,0.703155093835365
-0.1645944064060001,-0.8428813923440001,0.0,1.0,0.7616807517671624
